,optA,value,slr,L,s1,lon,lat
UnitedStates4643,fullRetreat,23.0336741861,0.888385,0.638,0.927,-94.998,29.544
UnitedStates4644,fullProtect,1.534385,0.888385,4.85,0.89,-95.014,29.563
UnitedStates4645,fullProtect,1.630385,0.888385,4.832,0.96,-95.027,29.604
UnitedStates4646,fullRetreat,1158.15980217,0.888385,9.663,0.924,-95.046,29.667
UnitedStates4647,fullProtect,1.535385,0.888385,2.827,0.866,-95.054,29.715
UnitedStates4648,fullRetreat,3681.8471798,0.888385,6.29,0.908,-95.013,29.716
UnitedStates4666,fullRetreat,9557.68900132,1.02054,141.153,1.121,-95.895,28.641
UnitedStates4667,fullRetreat,50.809111899,0.80129,12.85,0.621,-97.085,27.955
UnitedStates4668,fullRetreat,2468.08943929,0.80129,5.668,0.537,-97.032,28.02
UnitedStates4669,fullRetreat,8943.7442823,0.80129,208.426,0.783,-96.783,28.333
UnitedStates4670,fullProtect,4.43929,0.80129,7.152,0.757,-96.609,28.611
UnitedStates4671,fullRetreat,6162.43157895,1.02054,174.436,0.966,-96.255,28.687
UnitedStates4689,fullRetreat,2.00762181493,0.80129,0.577,0.465,-97.123,27.909
UnitedStates4690,fullRetreat,873.352795884,0.80129,4.545,0.645,-97.138,27.891
UnitedStates4691,fullRetreat,655.235748214,0.70546,18.705,0.677,-97.21,27.821
UnitedStates4692,fullRetreat,646.45751408,0.70546,4.795,0.348,-97.313,27.844
UnitedStates4693,fullRetreat,1434.96150536,0.70546,29.93,0.423,-97.466,27.873
UnitedStates4694,fullRetreat,4375.51297523,0.70546,5.823,0.502,-97.435,27.803
UnitedStates4695,fullRetreat,17507.3452906,0.70546,14.571,0.572,-97.358,27.753
UnitedStates4696,fullProtect,1.49746,0.70546,10.52,0.811,-97.287,27.668
UnitedStates4697,fullProtect,0.85496,0.70546,243.485,0.691,-97.553,27.239
UnitedStates5540,fullRetreat,800.496836933,0.80129,74.899,0.784,-96.859,28.128
UnitedStates5541,fullRetreat,687.283433198,0.80129,121.084,1.111,-96.415,28.393
UnitedStates5542,fullRetreat,1127.3098918,0.80129,162.017,1.052,-97.051,27.841
UnitedStates5579,fullRetreat,10711.6663688,0.70546,255.752,0.694,-97.385,27.197
UnitedStates5590,fullRetreat,3321.28018186,0.893745,40.218,1.055,-94.978,29.221
UnitedStates5598,fullRetreat,2816.04340618,0.893745,32.133,0.869,-94.988,29.175
UnitedStates4639,fullProtect,1.068885,0.888385,4.791,1.177,-94.891,29.396
UnitedStates4640,fullProtect,1.066385,0.888385,3.778,1.113,-94.906,29.431
UnitedStates4641,fullProtect,1.085885,0.888385,7.336,1.116,-94.938,29.469
UnitedStates4642,fullRetreat,2131.916612,0.888385,6.697,0.992,-94.977,29.518
UnitedStates4649,fullRetreat,5406.03726418,0.888385,7.036,1.01,-94.957,29.697
UnitedStates4650,fullRetreat,641.484383977,0.888385,1.463,0.875,-94.923,29.711
UnitedStates4651,fullRetreat,59305.4920324,0.888385,256.027,1.008,-94.744,29.374
UnitedStates4652,fullRetreat,18553.3185353,0.772305,5.481,1.271,-93.935,29.854
UnitedStates4653,fullProtect,1.000805,0.772305,5.481,1.316,-93.908,29.896
UnitedStates4654,fullProtect,1.504305,0.772305,4.221,1.15,-93.885,29.933
UnitedStates5591,fullProtect,1.907385,0.888385,0.679,1.546,-94.831,29.332
UnitedStates5592,fullProtect,1.132885,0.888385,2.275,1.4,-94.82,29.338
UnitedStates5593,fullProtect,1.914385,0.888385,2.412,1.4,-94.801,29.328
UnitedStates5594,fullProtect,1.914385,0.888385,3.398,1.368,-94.783,29.315
UnitedStates5595,fullRetreat,7665.67178145,0.893745,2.327,1.893,-94.8,29.298
UnitedStates5596,fullRetreat,32238.0733452,0.893745,3.263,1.7,-94.821,29.283
UnitedStates5597,fullProtect,1.491745,0.893745,4.517,1.262,-94.848,29.263
