,optA,value,slr,L,s1,lon,lat
Australia11058,noAdaptation,99.0615216195,0.347785,33.096,1.433,149.289,-37.795
Australia11810,fullRetreat,478.190895103,0.416375,64.514,1.714,145.392,-38.313
Australia11811,fullRetreat,7184.68233955,0.416375,66.803,2.481,145.147,-38.497
Australia11759,noAdaptation,257.377950333,0.432115,36.551,1.225,144.065,-40.058
Australia11760,noAdaptation,1135.36586506,0.432115,75.37,1.43,144.06,-39.613
Australia11761,noAdaptation,176.357373386,0.432115,51.261,1.416,143.863,-39.952
Australia11836,noAdaptation,579.28153301,0.424035,191.346,1.78,147.978,-39.744
Australia11814,noAdaptation,533.106653415,0.424035,44.742,2.602,144.967,-40.647
Australia11815,noAdaptation,2261.96584437,0.424035,150.489,1.704,144.719,-40.75
Australia11819,noAdaptation,1007.0852154,0.424035,568.933,0.928,145.393,-42.762
Australia11816,fullRetreat,35602.9111363,0.430245,1019.301,1.064,148.286,-41.744
Australia11817,fullRetreat,22552.7892573,0.430245,15.302,1.104,147.342,-42.892
Australia11818,fullRetreat,1540.00453127,0.430245,158.056,1.063,146.983,-43.122
Australia11837,noAdaptation,224.033831252,0.430245,129.57,1.863,148.124,-40.344
Australia11838,noAdaptation,1482.65666419,0.430245,55.581,1.37,147.37,-43.089
Australia11839,fullRetreat,409.271715418,0.430245,83.866,1.014,147.231,-43.318
Australia11842,noAdaptation,95.400253485,0.430245,59.614,1.057,148.136,-42.602
Australia12039,noAdaptation,0,0.410575,74.279,0.832,158.923,-54.489
Chile8016,noAdaptation,0,0.408195,65.502,0.756,-109.264,-27.087
CongoDemRep1209,noAdaptation,39659.6842313,0.408775,121.802,1.481,12.643,-5.983
CongoDemRep1210,noAdaptation,414.317916709,0.408775,8.019,1.434,13.143,-5.863
France9788,noAdaptation,0,0.36637,55.993,1.34,52.214,-46.373
Mozambique1336,fullRetreat,6616.63324099,0.425685,88.804,3.826,40.526,-10.763
Mozambique1325,fullRetreat,289954.995661,0.425685,4.174,3.661,40.76,-14.994
Mozambique1326,fullRetreat,3232.17902776,0.425685,12.715,3.736,40.638,-14.458
Mozambique1327,noAdaptation,6188.52287146,0.425685,3.93,3.649,40.675,-14.475
Mozambique1328,fullRetreat,10726.3840173,0.425685,86.9,3.604,40.843,-14.644
Mozambique1329,fullRetreat,24743.0760274,0.425685,141.677,3.636,40.632,-14.095
Mozambique1330,fullRetreat,5391.31641794,0.425685,11.715,3.683,40.546,-13.467
Mozambique1321,fullRetreat,10254.5522187,0.459125,191.295,3.874,38.387,-17.178
Mozambique1322,fullRetreat,32468.8032949,0.425685,296.364,3.681,40.083,-16.103
Mozambique9402,fullRetreat,542.672185683,0.425685,46.47,3.829,39.859,-16.28
Mozambique1323,fullRetreat,6232.1147628,0.425685,27.247,3.673,40.596,-15.118
Mozambique1324,fullRetreat,1526346.66755,0.425685,8.58,3.678,40.729,-15.042
Mozambique1312,fullRetreat,2712.10138217,0.459125,63.336,4.015,35.906,-18.963
Mozambique1313,fullRetreat,79363.5195767,0.459125,156.045,3.004,36.546,-18.515
Mozambique1314,fullRetreat,2027.55451603,0.459125,0.983,4.366,36.92,-17.997
Mozambique1315,fullRetreat,28180.7732009,0.459125,32.122,4.373,36.827,-17.89
Mozambique1316,fullRetreat,46833.6513479,0.459125,5.8,4.322,36.938,-17.966
Mozambique1317,fullRetreat,12635.394278,0.459125,3.3,4.171,36.97,-17.991
Mozambique1318,fullRetreat,428.622764228,0.459125,0.562,4.132,36.984,-18.001
Mozambique1319,fullRetreat,274.696192239,0.459125,1.775,4.021,36.993,-17.996
Mozambique1320,fullRetreat,9436.57985395,0.459125,86.548,3.933,37.272,-17.72
Mozambique1308,fullRetreat,1730.77576117,0.459125,181.032,4.973,34.701,-20.361
Mozambique1309,fullRetreat,84.2021484155,0.459125,28.893,5.233,34.725,-19.703
Mozambique1310,fullRetreat,296096.191888,0.459125,10.855,5.464,34.839,-19.836
Mozambique1311,fullRetreat,135175.202514,0.459125,122.455,4.474,35.316,-19.539
Mozambique1307,fullRetreat,65.8750744825,0.459125,2.527,3.767,35.11,-20.966
Mozambique1296,fullRetreat,18547.4553513,0.459125,161.591,1.674,33.794,-25.086
Mozambique1304,fullRetreat,27722.1332871,0.459125,192.827,2.78,35.223,-24.455
Mozambique1289,fullRetreat,5187.92832921,0.459125,72.409,2.534,32.861,-25.56
Mozambique1290,noAdaptation,3411.60253925,0.459125,4.764,2.614,32.696,-25.854
Mozambique1291,fullRetreat,11446.1990665,0.459125,4.719,2.519,32.681,-25.892
Mozambique1292,fullRetreat,24189.8504993,0.459125,1.375,2.526,32.662,-25.912
Mozambique1293,fullRetreat,4308450.17385,0.459125,13.26,2.574,32.613,-25.956
Mozambique1294,noAdaptation,80808.9593541,0.459125,5.095,2.438,32.601,-26.022
Mozambique1295,fullRetreat,3660.43654044,0.459125,151.65,1.81,32.941,-26.17
Mozambique1297,fullRetreat,1234.8209985,0.459125,23.502,2.676,35.355,-23.69
Mozambique1298,fullRetreat,18409.0518893,0.459125,9.276,2.619,35.342,-23.833
Mozambique1299,fullRetreat,18254.8659416,0.459125,22.244,2.762,35.344,-23.966
Mozambique1300,fullRetreat,192188.253579,0.459125,6.636,4.043,35.388,-23.862
Mozambique1301,fullRetreat,60354.4734565,0.459125,1.397,4.385,35.423,-23.873
Mozambique1302,fullProtect,0.994625,0.459125,1.782,4.22,35.436,-23.877
Mozambique1303,fullRetreat,29117.3602065,0.459125,3.227,4.094,35.45,-23.863
Mozambique1305,fullRetreat,2187.41294368,0.459125,70.126,2.769,35.481,-23.308
Mozambique1306,fullRetreat,7694.18098558,0.459125,344.278,3.107,35.318,-22.418
Mozambique9384,fullRetreat,1062.31091238,0.459125,62.81,3.624,35.476,-21.531
Mozambique1331,fullRetreat,31714.8781448,0.425685,93.716,3.565,40.588,-13.027
Mozambique1332,fullRetreat,21624.0189532,0.425685,86.515,3.689,40.589,-12.643
Mozambique1333,fullRetreat,4848.46208532,0.425685,65.347,3.798,40.507,-12.023
Mozambique1334,fullRetreat,4629.8331131,0.425685,38.137,3.944,40.431,-11.569
Mozambique1335,fullRetreat,3754.63559355,0.425685,61.094,4.023,40.482,-11.2
Namibia1236,fullRetreat,1.11105016704,0.408775,1.137,1.298,11.753,-17.26
Namibia1251,fullRetreat,12.3434543785,0.44196,85.976,1.164,16.188,-28.414
Namibia1237,fullRetreat,26.8034713858,0.408775,185.247,1.251,11.806,-18.083
Namibia1238,fullRetreat,3.75394136852,0.408775,71.178,1.298,12.49,-18.979
Namibia1239,fullRetreat,3.43157174679,0.408775,34.272,1.265,12.701,-19.403
Namibia1240,fullRetreat,1.23645341019,0.408775,7.866,1.229,12.793,-19.568
Namibia1241,fullRetreat,16.346997861,0.408775,122.599,1.266,13.067,-20.084
Namibia1242,fullRetreat,13.7336232121,0.408775,71.696,1.299,13.402,-20.858
Namibia1243,fullRetreat,16.8376006339,0.408775,81.125,1.317,13.8,-21.418
Namibia1244,fullRetreat,14.4671035503,0.408775,86.195,1.245,14.195,-22.018
Namibia1245,fullRetreat,0.568718788366,0.408775,26.476,1.219,14.464,-22.444
Namibia1246,fullRetreat,100.537134346,0.408775,36.829,1.288,14.529,-22.717
Namibia1247,fullRetreat,587.356031141,0.408775,121.605,1.211,14.458,-23.158
Namibia1248,fullRetreat,39.8804359914,0.408775,167.529,1.146,14.558,-24.34
Namibia1249,fullRetreat,44.3024244093,0.48909,260.773,0.993,14.98,-26.1
Namibia1250,fullRetreat,18.6122611424,0.48909,159.177,1.061,15.506,-27.608
NewZealand12091,noAdaptation,5962.27777148,0.40788,793.625,2.015,172.993,-34.602
NewZealand12084,noAdaptation,758.140612827,0.40788,305.744,2.157,173.933,-35.896
NewZealand12085,fullRetreat,1374.20251154,0.4103,251.566,2.457,174.36,-36.617
NewZealand12092,fullRetreat,540.797317195,0.40788,5.262,1.979,174.354,-35.729
NewZealand12093,fullRetreat,2071.59998207,0.40788,71.455,1.981,174.512,-35.875
NewZealand12114,fullRetreat,655.82647272,0.4103,62.607,1.939,174.8,-36.31
NewZealand12090,fullRetreat,2202.06215703,0.4103,83.443,2.752,174.656,-37.092
NewZealand12094,fullRetreat,220.289839829,0.4103,66.717,2.509,174.821,-37.32
NewZealand12095,fullRetreat,600.757745983,0.4103,203.807,2.076,174.885,-37.963
NewZealand12097,fullRetreat,1559.28487731,0.44986,70.564,1.944,174.466,-38.933
NewZealand12121,fullRetreat,644.38794518,0.4103,53.673,2.636,175.166,-36.954
NewZealand12122,fullRetreat,3573.62261552,0.4103,313.98,1.982,175.476,-36.504
NewZealand12125,fullRetreat,4314.53127528,0.427415,108.575,1.523,176.094,-37.605
NewZealand12086,fullRetreat,6042.4233128,0.4103,3.228,2.789,174.635,-36.969
NewZealand12087,fullProtect,0.9853,0.4103,36.96,3.119,174.807,-36.94
NewZealand12088,fullRetreat,3565.72099232,0.4103,3.832,3.8,174.859,-37.048
NewZealand12089,fullRetreat,8860.77449783,0.4103,4.283,3.338,174.886,-37.065
NewZealand12115,fullRetreat,12919.727219,0.4103,14.663,1.983,174.719,-36.606
NewZealand12116,fullRetreat,4742.69646646,0.4103,12.406,2.144,174.769,-36.718
NewZealand12117,fullProtect,0.9203,0.4103,2.833,3.629,174.797,-36.78
NewZealand12118,fullProtect,1.0123,0.4103,5.444,4.005,174.815,-36.812
NewZealand12119,fullProtect,1.1013,0.4103,0.819,2.593,174.836,-36.831
NewZealand12120,fullRetreat,75358.9173928,0.4103,15.032,2.822,174.892,-36.875
NewZealand12145,fullRetreat,366.325935857,0.4103,56.851,2.612,175.068,-36.757
NewZealand12147,fullRetreat,442.799477869,0.4103,85.448,1.707,175.371,-36.073
NewZealand12126,fullProtect,1.143415,0.427415,14.711,1.5,176.177,-37.686
NewZealand12127,noAdaptation,723.926045527,0.427415,0.528,1.464,176.241,-37.709
NewZealand12128,fullRetreat,7666.58930197,0.427415,14.866,1.462,176.293,-37.685
NewZealand12129,fullRetreat,954.559215793,0.427415,2.327,1.563,176.365,-37.712
NewZealand12130,fullRetreat,2663.10360971,0.427415,4.93,1.924,176.396,-37.723
NewZealand12131,fullRetreat,2269.73615281,0.427415,63.481,1.524,176.668,-37.861
NewZealand12132,fullRetreat,7757.99596674,0.427415,25.922,1.702,177.057,-37.961
NewZealand12133,fullRetreat,776.211223703,0.427415,48.309,1.501,177.375,-37.987
NewZealand12134,noAdaptation,98.5188786961,0.427415,67.348,1.58,177.76,-37.673
NewZealand12135,noAdaptation,213.726112125,0.4521,195.24,1.499,178.402,-37.918
NewZealand12136,fullRetreat,856.818775581,0.4521,15.514,1.682,178.069,-38.717
NewZealand12137,noAdaptation,38.4600845226,0.4521,32.769,1.57,177.941,-38.797
NewZealand12140,fullRetreat,157.759714394,0.4521,192.448,1.904,177.629,-39.071
NewZealand12101,fullRetreat,15.3093895843,0.44986,64.716,1.615,174.507,-39.792
NewZealand12102,fullRetreat,1.80293999549,0.44986,16.98,1.47,174.855,-39.872
NewZealand12103,fullRetreat,2.11158381095,0.44986,4.979,1.653,174.947,-39.906
NewZealand12104,fullRetreat,932.81757813,0.44986,7.704,1.523,174.995,-39.937
NewZealand12105,fullRetreat,55.6905315891,0.47698,81.151,1.554,175.223,-40.254
NewZealand12124,fullRetreat,2.79553614793,0.4521,67.228,1.901,176.848,-40.16
NewZealand12113,fullRetreat,1122.65799899,0.47698,248.132,1.917,175.641,-41.444
NewZealand12106,fullRetreat,261.652670488,0.47698,15.835,1.43,175.145,-40.675
NewZealand12123,noAdaptation,4.93613741499,0.4521,44.129,1.883,176.513,-40.523
NewZealand12138,fullProtect,0.9451,0.4521,2.913,1.646,176.923,-39.554
NewZealand12139,fullRetreat,3820.32024068,0.4521,14.155,1.611,176.907,-39.479
NewZealand12141,fullRetreat,705.728653705,0.4521,61.574,1.732,177.118,-39.669
NewZealand12096,fullRetreat,7342.90682318,0.44986,19.174,2.54,174.089,-39.037
NewZealand12098,fullRetreat,677.16762311,0.44986,1.33,2.545,174.006,-39.076
NewZealand12099,fullRetreat,142.484302895,0.44986,110.56,2.192,173.797,-39.423
NewZealand12100,noAdaptation,481.549178107,0.44986,4.891,1.786,174.271,-39.598
NewZealand12061,fullRetreat,339.738659779,0.441855,239.783,2.434,171.804,-41.687
NewZealand12068,fullRetreat,3309.01673584,0.47698,886.066,1.748,173.776,-41.051
NewZealand12069,fullRetreat,7.0344898951,0.441855,69.857,1.425,173.681,-42.388
NewZealand12070,fullRetreat,1.80204101883,0.441855,97.878,1.535,173.244,-42.981
NewZealand12146,fullRetreat,13.7577793866,0.47698,72.213,1.945,173.958,-40.71
NewZealand12049,noAdaptation,15.8209037649,0.410575,28.898,1.553,168.079,-44.336
NewZealand12050,noAdaptation,245.960840399,0.403775,344.253,1.623,169.468,-43.651
NewZealand12062,fullRetreat,370.925862122,0.441855,5.335,1.512,171.195,-42.479
NewZealand12063,fullRetreat,1002.98228247,0.403775,64.333,1.431,170.994,-42.715
NewZealand12057,fullRetreat,2.78856048857,0.403775,25.168,1.756,171.092,-45.055
NewZealand12060,fullRetreat,547.859283695,0.403775,209.21,1.946,171.511,-44.195
NewZealand12064,fullRetreat,2696.11459991,0.441855,4.462,1.785,172.732,-43.439
NewZealand12065,fullRetreat,13733.2951945,0.441855,6.016,2.551,172.743,-43.485
NewZealand12066,fullProtect,1.034855,0.441855,13.407,1.778,172.765,-43.569
NewZealand12067,fullRetreat,3409.47286195,0.441855,177.435,1.553,172.921,-43.815
NewZealand12071,fullRetreat,336.171538962,0.441855,29.161,1.756,172.759,-43.246
NewZealand12072,fullRetreat,4264.24739515,0.441855,5.026,2.141,172.731,-43.397
NewZealand12047,fullRetreat,3025.14345172,0.410575,286.125,2.097,168.284,-46.563
NewZealand12048,fullRetreat,58.7284324517,0.388625,169.69,1.631,169.788,-46.505
NewZealand12051,fullRetreat,97.4185734499,0.388625,20.778,1.88,170.37,-45.962
NewZealand12052,fullRetreat,1042.43092011,0.388625,9.347,1.211,170.5,-45.925
NewZealand12053,fullRetreat,131.617951246,0.38831,17.685,1.837,170.621,-45.912
NewZealand12054,fullRetreat,1368.41501962,0.38831,49.156,1.446,170.71,-45.687
NewZealand12055,fullRetreat,570.114916402,0.388625,1.893,1.254,170.577,-45.87
NewZealand12056,fullRetreat,669.762020744,0.38831,51.996,1.962,170.737,-45.807
NewZealand12058,noAdaptation,987.061447155,0.38831,6.427,1.712,170.982,-45.145
NewZealand12059,fullRetreat,13.8004379588,0.38831,41.296,1.532,170.885,-45.334
NewZealand12046,noAdaptation,75.2441901056,0.410575,545.22,1.194,167.207,-45.459
NewZealand12045,fullRetreat,9.25588225026,0.410575,220.95,1.553,166.716,-46.132
NewZealand12073,noAdaptation,14.4529243382,0.410575,69.588,1.732,166.626,-45.626
NewZealand12074,noAdaptation,6.21790397669,0.410575,49.656,1.892,166.941,-45.175
NewZealand12076,noAdaptation,69.6224443084,0.410575,299.27,1.834,168.095,-46.925
NewZealand12075,noAdaptation,0,0.410575,68.16,1.129,166.049,-50.855
NewZealand12077,noAdaptation,0,0.410575,155.437,1.123,166.111,-50.596
NewZealand12144,noAdaptation,0,0.410575,69.039,1.017,169.107,-52.466
NewZealand7958,noAdaptation,0,0.51574,247.7,1.471,-176.543,-43.719
NewZealand12107,fullRetreat,2952.53029445,0.47698,41.657,1.12,174.995,-40.883
NewZealand12108,fullRetreat,2470.31429174,0.47698,64.97,0.873,174.673,-41.226
Norway9288,noAdaptation,0,0.47992,39.863,0.871,3.461,-54.392
Seychelles9503,fullRetreat,18813.7510865,0.36637,67.44,1.587,55.429,-4.573
SouthAfrica1288,fullRetreat,15961.0479336,0.459125,282.351,1.676,32.573,-28.066
SouthAfrica1252,fullRetreat,38.1677984085,0.44196,159.449,1.251,16.841,-29.171
SouthAfrica1253,fullRetreat,4.34602501211,0.44196,74.962,1.248,17.211,-30.153
SouthAfrica1254,fullRetreat,1.6271637816,0.44196,90.62,1.379,17.548,-30.813
SouthAfrica1255,fullRetreat,9.21491780186,0.462845,101.717,1.385,18.045,-31.517
SouthAfrica1283,fullRetreat,1045.26651037,0.420785,91.748,1.553,31.484,-29.238
SouthAfrica1284,fullRetreat,5989.98161152,0.420785,27.16,1.512,31.14,-29.644
SouthAfrica1285,fullRetreat,36544.3936181,0.420785,59.878,1.46,31.026,-29.933
SouthAfrica1281,fullRetreat,857.719072267,0.420785,86.136,1.545,29.934,-31.358
SouthAfrica1282,fullRetreat,507.478015852,0.420785,121.705,1.515,30.524,-30.642
SouthAfrica1286,fullRetreat,603.549042856,0.420785,4.955,1.464,30.835,-30.146
SouthAfrica1287,fullRetreat,196.98371418,0.420785,1.841,1.489,30.823,-30.174
SouthAfrica1270,fullRetreat,27.6671572698,0.438865,28.478,1.42,23.513,-33.997
SouthAfrica1271,fullRetreat,167.129984226,0.45826,193.387,1.419,24.484,-34.162
SouthAfrica1272,fullRetreat,10168.9241227,0.45826,112.906,1.428,25.702,-34.031
SouthAfrica1273,fullRetreat,584.047024406,0.45826,65.952,1.475,26.169,-33.732
SouthAfrica1274,fullRetreat,11.8029649877,0.45826,8.109,1.494,26.495,-33.763
SouthAfrica1275,fullRetreat,120.186868708,0.45826,43.532,1.519,26.705,-33.669
SouthAfrica1276,fullRetreat,233.132164437,0.45826,74.735,1.618,27.194,-33.467
SouthAfrica1277,fullRetreat,735.500405433,0.45826,13.526,1.549,27.532,-33.259
SouthAfrica1278,fullRetreat,172.066313789,0.45826,28.36,1.561,27.686,-33.151
SouthAfrica1279,fullRetreat,320.998435863,0.45826,120.249,1.594,28.226,-32.769
SouthAfrica1280,fullRetreat,4255.21763638,0.420785,146.365,1.552,29.144,-32.011
SouthAfrica1256,fullRetreat,32.2944645344,0.462845,44.015,1.327,18.302,-32.097
SouthAfrica1257,fullRetreat,25.3627681052,0.462845,44.377,1.364,18.334,-32.487
SouthAfrica1258,fullRetreat,639.269403255,0.462845,171.424,1.372,17.947,-33.015
SouthAfrica1259,fullRetreat,38.7413438813,0.42452,21.269,1.346,18.415,-33.662
SouthAfrica1260,fullRetreat,11461.987145,0.42452,31.621,1.389,18.451,-33.889
SouthAfrica1261,fullRetreat,12425.6862464,0.426005,15.562,1.404,18.321,-34.018
SouthAfrica1262,fullRetreat,2505.57682616,0.47992,69.38,1.302,18.467,-34.346
SouthAfrica1263,fullRetreat,2648.15173824,0.47992,23.445,1.478,18.603,-34.074
SouthAfrica1264,fullRetreat,4097.18726885,0.47992,30.641,1.327,18.832,-34.12
SouthAfrica1265,fullRetreat,650.04135037,0.47992,53.975,1.309,18.915,-34.357
SouthAfrica1266,fullRetreat,685.130170133,0.47992,122.954,1.386,19.468,-34.648
SouthAfrica1267,fullRetreat,296.180579324,0.438865,198.979,1.437,20.727,-34.446
SouthAfrica1268,fullRetreat,428.691517714,0.438865,154.583,1.463,22.124,-34.124
SouthAfrica1269,fullRetreat,144.400049601,0.438865,75.268,1.442,23.098,-34.086
SouthAfrica9504,noAdaptation,0,0.45826,83.414,1.247,37.647,-46.837
Tanzania1357,fullRetreat,23377.5788211,0.425685,55.932,3.391,39.19,-4.91
Tanzania1358,fullRetreat,43803.1198715,0.425685,4.644,3.548,39.129,-5.021
Tanzania1356,fullRetreat,726.148979121,0.425685,12.122,3.338,38.783,-6.008
Tanzania1359,fullRetreat,571881.748152,0.425685,19.089,3.372,39.108,-5.125
Tanzania1360,fullRetreat,13197.3273598,0.425685,89.279,3.32,38.945,-5.583
Tanzania9345,fullRetreat,509734.572561,0.425685,82.487,2.973,39.766,-4.905
Tanzania9344,fullRetreat,372679.993938,0.425685,44.248,2.982,39.659,-5.33
Tanzania9346,fullRetreat,263069.096949,0.425685,38.005,2.962,39.825,-5.325
Tanzania9332,noAdaptation,11923.8371198,0.425685,7.038,3.341,39.206,-6.052
Tanzania9336,fullRetreat,72263.6615007,0.425685,19.281,3.379,39.188,-5.938
Tanzania9337,fullRetreat,97034.2998569,0.425685,47.494,3.181,39.337,-5.756
Tanzania9338,fullRetreat,17534.9661438,0.425685,7.441,3.067,39.381,-5.99
Tanzania9341,fullRetreat,95410.797459,0.425685,81.642,2.88,39.513,-6.15
Tanzania9335,fullRetreat,191985.416832,0.425685,23.065,3.195,39.248,-6.296
Tanzania9339,fullRetreat,7685.95261523,0.425685,2.128,3.09,39.287,-6.255
Tanzania9340,fullRetreat,92900.3475839,0.425685,36.765,2.859,39.413,-6.346
Tanzania9333,fullRetreat,1997.78496473,0.425685,5.3,3.547,39.212,-6.107
Tanzania9334,fullRetreat,143908.4365,0.425685,9.195,3.685,39.193,-6.168
Tanzania1349,fullRetreat,22464.5599578,0.425685,0.635,2.823,39.548,-6.997
Tanzania1351,fullProtect,1.002685,0.425685,3.159,3.032,39.161,-6.599
Tanzania1352,fullRetreat,365980.25484,0.425685,63.752,2.752,39.342,-6.83
Tanzania1346,fullRetreat,3802.75966332,0.425685,31.728,2.891,39.311,-8.409
Tanzania1347,fullRetreat,580.575218654,0.425685,8.04,3.193,39.321,-8.293
Tanzania1348,fullRetreat,17461.7239737,0.425685,102.125,2.75,39.447,-7.832
Tanzania1350,fullProtect,0.887685,0.425685,64.098,2.88,39.409,-7.239
Tanzania1353,fullProtect,1.001685,0.425685,16.462,3.107,39.1,-6.531
Tanzania1354,fullRetreat,6243.05301292,0.425685,0.41,2.99,39.154,-6.585
Tanzania1355,fullRetreat,55752.5981431,0.425685,62.567,3.316,38.846,-6.325
Tanzania9366,fullRetreat,103558.809845,0.425685,111.371,2.951,39.89,-7.657
Tanzania1341,noAdaptation,11693.3581465,0.425685,55.184,2.711,39.803,-9.875
Tanzania1342,noAdaptation,2942.0205912,0.425685,10.471,2.677,39.717,-9.612
Tanzania1343,fullRetreat,8362.03031117,0.425685,24.197,2.63,39.676,-9.461
Tanzania1344,fullRetreat,9822.80389625,0.425685,61.187,2.694,39.58,-9.101
Tanzania1345,fullRetreat,6086.10898791,0.425685,68.681,2.745,39.453,-8.817
Tanzania1339,fullRetreat,9797.53661207,0.425685,29.178,2.999,40.018,-10.138
Tanzania1340,fullRetreat,4233.20999082,0.425685,18.031,2.901,39.971,-10.123
Tanzania1337,fullRetreat,41299.2822864,0.425685,55.248,3.49,40.306,-10.275
Tanzania1338,fullRetreat,4663.31398924,0.425685,17.891,3.12,40.157,-10.26
UnitedKingdom9116,noAdaptation,282.077757119,0.22497,46.433,0.861,-5.669,-15.913
Argentina4548,fullRetreat,2412.37820637,0.392795,23.734,1.894,-58.384,-34.079
Argentina4549,fullRetreat,5189.28836138,0.392795,201.145,1.679,-58.426,-33.162
Argentina4550,fullRetreat,87.6777091687,0.392795,9.082,1.649,-58.219,-32.481
Argentina4543,fullRetreat,1669.16676019,0.39538,8.448,2.083,-58.321,-34.661
Argentina4544,fullRetreat,7882.38310734,0.39636,18.462,1.905,-58.399,-34.577
Argentina4547,fullRetreat,14988.6528628,0.39636,13.868,1.886,-58.478,-34.478
Argentina4383,fullRetreat,3510.01938305,0.43392,1098.16,4.128,-64.997,-42.716
Argentina4413,fullRetreat,998.708961755,0.435725,414.813,6.046,-64.637,-40.857
Argentina4467,fullRetreat,104.446952055,0.435725,9.197,4.242,-62.811,-41.061
Argentina4534,fullRetreat,14222.1600417,0.39538,29.847,1.983,-58.17,-34.745
Argentina4535,fullRetreat,21772.0076559,0.38755,40.571,2.059,-57.871,-34.845
Argentina4536,fullRetreat,742.062083732,0.38755,132.025,2.489,-57.231,-35.272
Argentina4545,fullRetreat,3331.85796845,0.392795,16.863,1.812,-58.422,-34.247
Argentina4546,fullRetreat,26935.7662017,0.39636,14.466,2.318,-58.497,-34.352
Argentina4468,fullRetreat,11262.69199,0.344045,565.055,4.771,-62.069,-39.509
Argentina4469,fullRetreat,1490.01756889,0.344045,130.871,3.766,-60.774,-38.965
Argentina4474,fullRetreat,913.963545188,0.344045,130.906,3.005,-59.612,-38.791
Argentina8424,fullRetreat,242.319537327,0.344045,68.82,4.805,-62.06,-39.093
Argentina4492,fullRetreat,155.404300106,0.344045,101.01,2.212,-58.598,-38.56
Argentina4493,fullRetreat,54.1233214744,0.333925,49.374,2.081,-57.958,-38.346
Argentina4494,fullRetreat,687.466542308,0.333925,50.668,1.997,-57.567,-38.128
Argentina4495,fullRetreat,3738.55297444,0.33402,45.808,2.074,-57.408,-37.752
Argentina4496,fullRetreat,2347.38849249,0.33402,20.238,2.048,-57.183,-37.559
Argentina4497,fullRetreat,10981.4710749,0.33402,41.89,2.307,-57.008,-37.343
Argentina4519,fullRetreat,4575.37047187,0.360635,224.45,2.183,-56.78,-36.309
Argentina4381,fullRetreat,0.68906471098,0.377335,24.526,4.38,-67.619,-46.103
Argentina4382,fullRetreat,332.407605835,0.377335,165.945,4.042,-67.12,-45.447
Argentina4350,noAdaptation,416.639191673,0.377335,419.225,7.771,-68.346,-50.112
Argentina4375,noAdaptation,147.467512208,0.377335,57.778,5.51,-67.5,-48.976
Argentina4376,fullRetreat,4.05235807094,0.377335,49.156,5.707,-67.135,-48.682
Argentina4377,fullRetreat,43.2451375918,0.377335,106.431,6.328,-66.512,-48.403
Argentina4378,fullRetreat,53.7112115006,0.377335,351.608,3.809,-65.808,-47.65
Argentina4379,fullRetreat,30.0008568742,0.377335,73.552,4.81,-67.073,-46.778
Argentina4380,fullRetreat,13.0648892839,0.377335,53.643,4.402,-67.523,-46.436
Argentina4333,noAdaptation,14.5189817243,0.223295,31.666,7.373,-68.415,-52.275
Argentina4334,fullRetreat,1.43402956591,0.223295,359.626,6.832,-69.363,-51.557
Argentina4347,noAdaptation,16.7021461455,0.223295,6.779,7.941,-69.15,-50.888
Argentina4348,noAdaptation,4.14738685187,0.223295,72.25,7.7,-69.083,-50.546
Argentina4349,noAdaptation,1.89541209067,0.223295,9.583,7.855,-68.813,-50.303
Argentina8564,fullRetreat,1.76675183073,0.223295,22.094,1.67,-68.565,-54.87
Argentina8566,noAdaptation,18.6339880503,0.223295,398.339,2.879,-66.883,-54.93
Argentina8570,noAdaptation,28.4562033019,0.223295,119.514,6.38,-68.25,-53.022
Argentina8567,fullRetreat,2.28416612111,0.223295,300.045,3.569,-66.276,-54.525
Argentina8568,fullRetreat,3.47114356527,0.223295,11.942,4.701,-67.538,-53.932
Argentina8571,fullRetreat,2.48504885684,0.223295,3.624,6.983,-68.553,-53.14
Argentina8572,fullRetreat,3.52525851878,0.223295,49.655,6.558,-68.422,-53.294
Argentina8573,fullRetreat,3.94013982903,0.223295,103.571,5.439,-67.927,-53.635
Argentina8818,fullRetreat,3.3617126801,0.223295,233.028,1.891,-63.888,-54.715
Brazil4880,fullRetreat,8023.62356205,0.400935,706.294,3.921,-50.75,2.384
Brazil4881,fullProtect,0.698935,0.400935,78.392,3.268,-50.849,0.173
Brazil8200,fullRetreat,95.9790282109,0.400935,41.403,3.993,-50.451,2.212
Brazil8201,noAdaptation,626.151828747,0.400935,79.119,3.824,-50.399,2.134
Brazil8208,fullRetreat,1171.17284026,0.400935,82.047,4.456,-50.029,0.893
Brazil8211,fullRetreat,671.932943207,0.400935,46.709,4.263,-49.99,1.055
Brazil4882,fullProtect,0.590935,0.400935,16.762,3.207,-51.157,-0.091
Brazil4883,fullRetreat,462.175089738,0.400935,146.366,2.014,-51.608,-0.638
Brazil4884,noAdaptation,210.338867466,0.400935,44.558,1.957,-51.928,-1.335
Brazil8206,fullRetreat,270.735380565,0.400935,61.429,3.483,-50.74,0.058
Brazil8215,fullRetreat,593.990199383,0.400935,121.005,3.977,-50.387,0.606
Brazil8217,fullRetreat,646.043537589,0.400935,79.688,3.734,-50.578,0.209
Brazil8218,fullRetreat,545.079484596,0.400935,103.01,4.403,-50.099,0.642
Brazil8222,fullRetreat,1913.69037956,0.400935,213.679,4.389,-50.033,0.298
