"scenario","variable","unit","period","region","value"
"SSP2_rcpNoC","gdp","M2005USD",2006,"SVN",49612.965051713
"SSP2_rcpNoC","gdp","M2005USD",2006,"SWE",316465.691543579
"SSP2_rcpNoC","gdp","M2005USD",2006,"USA",13015155.1867659
"SSP2_rcpNoC","gdp","M2005USD",2006,"ZAF",416542.588791252
"SSP2_rcpNoC","pop","Mcapita",2006,"AFR",888.8931734065
"SSP2_rcpNoC","pop","Mcapita",2006,"AUT",8.268641
"SSP2_rcpNoC","pop","Mcapita",2006,"BEL",10.547958
"SSP2_rcpNoC","pop","Mcapita",2006,"BGR",7.601022
"SSP2_rcpNoC","pop","Mcapita",2006,"BRA",189.012412
"SSP2_rcpNoC","pop","Mcapita",2006,"CHN",1318.37042
"SSP2_rcpNoC","pop","Mcapita",2006,"CYP",1.045509
"SSP2_rcpNoC","pop","Mcapita",2006,"CZE",10.238905
"SSP2_rcpNoC","pop","Mcapita",2006,"DEU",82.376451
"SSP2_rcpNoC","pop","Mcapita",2006,"DNK",5.437272
"SSP2_rcpNoC","pop","Mcapita",2006,"ESP",44.397319
"SSP2_rcpNoC","pop","Mcapita",2006,"EST",1.34681
"SSP2_rcpNoC","pop","Mcapita",2006,"FIN",5.266268
"SSP2_rcpNoC","pop","Mcapita",2006,"FRA",63.621381
"SSP2_rcpNoC","pop","Mcapita",2006,"GBR",60.879116
"SSP2_rcpNoC","pop","Mcapita",2006,"GRC",11.020362
"SSP2_rcpNoC","pop","Mcapita",2006,"HRV",4.44
"SSP2_rcpNoC","pop","Mcapita",2006,"HUN",10.07137
"SSP2_rcpNoC","pop","Mcapita",2006,"IND",1161.977719
"SSP2_rcpNoC","pop","Mcapita",2006,"IRL",4.273591
"SSP2_rcpNoC","pop","Mcapita",2006,"ITA",58.143979
"SSP2_rcpNoC","pop","Mcapita",2006,"JPN",127.854
"SSP2_rcpNoC","pop","Mcapita",2006,"LTU",3.269909
"SSP2_rcpNoC","pop","Mcapita",2006,"LUX",0.472637
"SSP2_rcpNoC","pop","Mcapita",2006,"LVA",2.218357
"SSP2_rcpNoC","pop","Mcapita",2006,"MEX",110.092378
"SSP2_rcpNoC","pop","Mcapita",2006,"MIE",267.200409
"SSP2_rcpNoC","pop","Mcapita",2006,"MLT",0.405308
"SSP2_rcpNoC","pop","Mcapita",2006,"NCD",341.6422632002
"SSP2_rcpNoC","pop","Mcapita",2006,"NLD",16.346101
"SSP2_rcpNoC","pop","Mcapita",2006,"OAS",1050.4310197052
"SSP2_rcpNoC","pop","Mcapita",2006,"OCD",139.7894468031
"SSP2_rcpNoC","pop","Mcapita",2006,"POL",38.141267
"SSP2_rcpNoC","pop","Mcapita",2006,"PRT",10.522288
"SSP2_rcpNoC","pop","Mcapita",2006,"ROU",21.19376
"SSP2_rcpNoC","pop","Mcapita",2006,"RUS",143.049528
"SSP2_rcpNoC","pop","Mcapita",2006,"SVK",5.373054
"SSP2_rcpNoC","pop","Mcapita",2006,"SVN",2.006868
"SSP2_rcpNoC","pop","Mcapita",2006,"SWE",9.080505
"SSP2_rcpNoC","pop","Mcapita",2006,"USA",302.185126
"SSP2_rcpNoC","pop","Mcapita",2006,"ZAF",49.364582
"SSP2_rcpNoC","CDD","dK/a",2007,"AFR",2275.57260419795
"SSP2_rcpNoC","CDD","dK/a",2007,"AUT",191.887
"SSP2_rcpNoC","CDD","dK/a",2007,"BEL",70.6042
"SSP2_rcpNoC","CDD","dK/a",2007,"BGR",511.852
"SSP2_rcpNoC","CDD","dK/a",2007,"BRA",2154.22
"SSP2_rcpNoC","CDD","dK/a",2007,"CHN",1033.33091921505
"SSP2_rcpNoC","CDD","dK/a",2007,"CYP",1409.83
"SSP2_rcpNoC","CDD","dK/a",2007,"CZE",177.729
"SSP2_rcpNoC","CDD","dK/a",2007,"DEU",111.99
"SSP2_rcpNoC","CDD","dK/a",2007,"DNK",30
"SSP2_rcpNoC","CDD","dK/a",2007,"ESP",551.019
"SSP2_rcpNoC","CDD","dK/a",2007,"EST",88.4612
"SSP2_rcpNoC","CDD","dK/a",2007,"FIN",43.4009
"SSP2_rcpNoC","CDD","dK/a",2007,"FRA",169.119
"SSP2_rcpNoC","CDD","dK/a",2007,"GBR",30
"SSP2_rcpNoC","CDD","dK/a",2007,"GRC",868.088
"SSP2_rcpNoC","CDD","dK/a",2007,"HRV",467.257
"SSP2_rcpNoC","CDD","dK/a",2007,"HUN",451.924
"SSP2_rcpNoC","CDD","dK/a",2007,"IND",3039.58
"SSP2_rcpNoC","CDD","dK/a",2007,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",2007,"ITA",536.611
"SSP2_rcpNoC","CDD","dK/a",2007,"JPN",797.759
"SSP2_rcpNoC","CDD","dK/a",2007,"LTU",137.58
"SSP2_rcpNoC","CDD","dK/a",2007,"LUX",88.1084
"SSP2_rcpNoC","CDD","dK/a",2007,"LVA",105.028
"SSP2_rcpNoC","CDD","dK/a",2007,"MEX",1203.84
"SSP2_rcpNoC","CDD","dK/a",2007,"MIE",1626.22025429525
"SSP2_rcpNoC","CDD","dK/a",2007,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",2007,"NCD",1262.78250389826
"SSP2_rcpNoC","CDD","dK/a",2007,"NLD",48.3891
"SSP2_rcpNoC","CDD","dK/a",2007,"OAS",2664.38356661201
"SSP2_rcpNoC","CDD","dK/a",2007,"OCD",540.955380707947
"SSP2_rcpNoC","CDD","dK/a",2007,"POL",182.052
"SSP2_rcpNoC","CDD","dK/a",2007,"PRT",340.364
"SSP2_rcpNoC","CDD","dK/a",2007,"ROU",489.419
"SSP2_rcpNoC","CDD","dK/a",2007,"RUS",311.918
"SSP2_rcpNoC","CDD","dK/a",2007,"SVK",221.671
"SSP2_rcpNoC","CDD","dK/a",2007,"SVN",245.523
"SSP2_rcpNoC","CDD","dK/a",2007,"SWE",30
"SSP2_rcpNoC","CDD","dK/a",2007,"USA",908.664250946908
"SSP2_rcpNoC","CDD","dK/a",2007,"ZAF",835.54
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"AFR",2136.42671618194
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"AUT",36635.681783625
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"BEL",34163.3999901881
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"BGR",10896.6402221676
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"BRA",9178.70723283293
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"CHN",5643.17383221157
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"CYP",23753.5000189111
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"CZE",23049.6102797601
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"DEU",33148.5902742682
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"DNK",35329.4711580364
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"ESP",28776.6498892422
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"EST",19513.7700460844
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"FIN",33852.5508380081
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"FRA",31426.0303545175
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"GBR",34414.28977869
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"GRC",27334.5108860928
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"HRV",16423.8795197988
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"HUN",17732.0307243323
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"IND",2734.62608209355
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"IRL",40329.4799423643
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"ITA",29232.039357627
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"JPN",32514.6617984729
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"LTU",16564.9695729809
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"LUX",79122.127646973
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"LVA",16066.3000891331
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"MEX",13124.6704092562
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"MIE",9845.07309936243
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"MLT",21997.7903211356
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"NCD",8154.55106147792
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"NLD",38548.3916496669
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"OAS",4658.3271610482
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"OCD",24425.03168145
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"POL",15440.6498754003
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"PRT",21329.3199628327
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"ROU",10367.8501261184
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"RUS",14173.1496256869
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"SVK",19343.3395254107
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"SVN",26423.8794471868
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"SWE",35811.8410565619
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"USA",43481.0048617775
"SSP2_rcpNoC","gdppop","2005USD/capita",2007,"ZAF",8828.64188114005
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"AFR",0.00193534254410271
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"AUT",0.000254055634119218
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"BEL",0.00515469115724232
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"BGR",0.00455530450946449
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"BRA",0.0896113381175193
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"CHN",0.4790131107315
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"CYP",0.00105116989323843
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"CZE",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"DEU",0.00744655396652269
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"DNK",0.00245159105792789
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"ESP",0.0993859208953468
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"EST",0.000576271945540247
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"FIN",0.0036837698973066
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"FRA",0.0534591686153309
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"GBR",0.0324116239131551
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"GRC",0.00158547912810196
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"HRV",0.00600449493786186
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"HUN",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"IND",0.168710951322035
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"IRL",0.0021856877196976
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"ITA",0.00741780582088486
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"JPN",0.325532377608008
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"LTU",0.000902303832436571
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"LUX",0.00036964394449421
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"LVA",0.000906538012785933
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"MEX",0.0713063013009493
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"MIE",0.245320429838343
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"MLT",0.000825397714285715
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"NCD",0.13447089704483
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"NLD",0.00615335612991372
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"OAS",0.320446733478081
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"OCD",0.333515137421727
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"POL",0.0124951868140806
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"PRT",0.00540448138216745
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"ROU",0.00448819749438088
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"RUS",0.102669584815204
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"SVK",0.00176116403206348
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"SVN",0.00017885388449792
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"SWE",0.00480322789123199
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"USA",1.78428557404836
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2007,"ZAF",0.0178773411850724
"SSP2_rcpNoC","gdp","M2005USD",2007,"AFR",1948605.49348788
"SSP2_rcpNoC","gdp","M2005USD",2007,"AUT",303910.821972198
"SSP2_rcpNoC","gdp","M2005USD",2007,"BEL",363010.039275742
"SSP2_rcpNoC","gdp","M2005USD",2007,"BGR",82218.8335406494
"SSP2_rcpNoC","gdp","M2005USD",2007,"BRA",1753377.57469565
"SSP2_rcpNoC","gdp","M2005USD",2007,"CHN",7478927.18980954
"SSP2_rcpNoC","gdp","M2005USD",2007,"CYP",25266.883012116
"SSP2_rcpNoC","gdp","M2005USD",2007,"CZE",237383.971738281
"SSP2_rcpNoC","gdp","M2005USD",2007,"DEU",2727014.25877853
"SSP2_rcpNoC","gdp","M2005USD",2007,"DNK",192949.716302404
"SSP2_rcpNoC","gdp","M2005USD",2007,"ESP",1301475.87554073
"SSP2_rcpNoC","gdp","M2005USD",2007,"EST",26161.7212253845
"SSP2_rcpNoC","gdp","M2005USD",2007,"FIN",179036.66266799
"SSP2_rcpNoC","gdp","M2005USD",2007,"FRA",2011775.89288368
"SSP2_rcpNoC","gdp","M2005USD",2007,"GBR",2111487.8201857
"SSP2_rcpNoC","gdp","M2005USD",2007,"GRC",302004.605493202
"SSP2_rcpNoC","gdp","M2005USD",2007,"HRV",72856.3295498276
"SSP2_rcpNoC","gdp","M2005USD",2007,"HUN",178309.399917126
"SSP2_rcpNoC","gdp","M2005USD",2007,"IND",3225987.08472583
"SSP2_rcpNoC","gdp","M2005USD",2007,"IRL",177407.043156624
"SSP2_rcpNoC","gdp","M2005USD",2007,"ITA",1708270.97791321
"SSP2_rcpNoC","gdp","M2005USD",2007,"JPN",4161909.22486633
"SSP2_rcpNoC","gdp","M2005USD",2007,"LTU",53526.2867913556
"SSP2_rcpNoC","gdp","M2005USD",2007,"LUX",37978.0674156535
"SSP2_rcpNoC","gdp","M2005USD",2007,"LVA",35351.0817436218
"SSP2_rcpNoC","gdp","M2005USD",2007,"MEX",1467815.18102554
"SSP2_rcpNoC","gdp","M2005USD",2007,"MIE",2689610.03684111
"SSP2_rcpNoC","gdp","M2005USD",2007,"MLT",8947.02927057356
"SSP2_rcpNoC","gdp","M2005USD",2007,"NCD",2810820.97790205
"SSP2_rcpNoC","gdp","M2005USD",2007,"NLD",631488.033293781
"SSP2_rcpNoC","gdp","M2005USD",2007,"OAS",4958487.83567186
"SSP2_rcpNoC","gdp","M2005USD",2007,"OCD",3449817.59986064
"SSP2_rcpNoC","gdp","M2005USD",2007,"POL",588606.220014191
"SSP2_rcpNoC","gdp","M2005USD",2007,"PRT",224874.252512627
"SSP2_rcpNoC","gdp","M2005USD",2007,"ROU",216511.627562428
"SSP2_rcpNoC","gdp","M2005USD",2007,"RUS",2023997.87953339
"SSP2_rcpNoC","gdp","M2005USD",2007,"SVK",103963.138166742
"SSP2_rcpNoC","gdp","M2005USD",2007,"SVN",53326.6124377155
"SSP2_rcpNoC","gdp","M2005USD",2007,"SWE",327610.016674805
"SSP2_rcpNoC","gdp","M2005USD",2007,"USA",13262324.0000732
"SSP2_rcpNoC","gdp","M2005USD",2007,"ZAF",440436.055508614
"SSP2_rcpNoC","pop","Mcapita",2007,"AFR",912.0862787984
"SSP2_rcpNoC","pop","Mcapita",2007,"AUT",8.295487
"SSP2_rcpNoC","pop","Mcapita",2007,"BEL",10.6257
"SSP2_rcpNoC","pop","Mcapita",2007,"BGR",7.545338
"SSP2_rcpNoC","pop","Mcapita",2007,"BRA",191.026637
"SSP2_rcpNoC","pop","Mcapita",2007,"CHN",1325.305123
"SSP2_rcpNoC","pop","Mcapita",2007,"CYP",1.063712
"SSP2_rcpNoC","pop","Mcapita",2007,"CZE",10.298828
"SSP2_rcpNoC","pop","Mcapita",2007,"DEU",82.266372
"SSP2_rcpNoC","pop","Mcapita",2007,"DNK",5.461438
"SSP2_rcpNoC","pop","Mcapita",2007,"ESP",45.226803
"SSP2_rcpNoC","pop","Mcapita",2007,"EST",1.34068
"SSP2_rcpNoC","pop","Mcapita",2007,"FIN",5.28872
"SSP2_rcpNoC","pop","Mcapita",2007,"FRA",64.016227
"SSP2_rcpNoC","pop","Mcapita",2007,"GBR",61.354973
"SSP2_rcpNoC","pop","Mcapita",2007,"GRC",11.048473
"SSP2_rcpNoC","pop","Mcapita",2007,"HRV",4.436
"SSP2_rcpNoC","pop","Mcapita",2007,"HUN",10.05578
"SSP2_rcpNoC","pop","Mcapita",2007,"IND",1179.681239
"SSP2_rcpNoC","pop","Mcapita",2007,"IRL",4.398942
"SSP2_rcpNoC","pop","Mcapita",2007,"ITA",58.43831
"SSP2_rcpNoC","pop","Mcapita",2007,"JPN",128.001
"SSP2_rcpNoC","pop","Mcapita",2007,"LTU",3.231294
"SSP2_rcpNoC","pop","Mcapita",2007,"LUX",0.479993
"SSP2_rcpNoC","pop","Mcapita",2007,"LVA",2.200325
"SSP2_rcpNoC","pop","Mcapita",2007,"MEX",111.836346
"SSP2_rcpNoC","pop","Mcapita",2007,"MIE",273.193506
"SSP2_rcpNoC","pop","Mcapita",2007,"MLT",0.406724
"SSP2_rcpNoC","pop","Mcapita",2007,"NCD",344.6935284004
"SSP2_rcpNoC","pop","Mcapita",2007,"NLD",16.381696
"SSP2_rcpNoC","pop","Mcapita",2007,"OAS",1064.4352928093
"SSP2_rcpNoC","pop","Mcapita",2007,"OCD",141.2410696065
"SSP2_rcpNoC","pop","Mcapita",2007,"POL",38.12056
"SSP2_rcpNoC","pop","Mcapita",2007,"PRT",10.542964
"SSP2_rcpNoC","pop","Mcapita",2007,"ROU",20.882982
"SSP2_rcpNoC","pop","Mcapita",2007,"RUS",142.805088
"SSP2_rcpNoC","pop","Mcapita",2007,"SVK",5.374622
"SSP2_rcpNoC","pop","Mcapita",2007,"SVN",2.018122
"SSP2_rcpNoC","pop","Mcapita",2007,"SWE",9.148092
"SSP2_rcpNoC","pop","Mcapita",2007,"USA",305.014202
"SSP2_rcpNoC","pop","Mcapita",2007,"ZAF",49.887181
"SSP2_rcpNoC","CDD","dK/a",2008,"AFR",2248.43271591081
"SSP2_rcpNoC","CDD","dK/a",2008,"AUT",171.984
"SSP2_rcpNoC","CDD","dK/a",2008,"BEL",86.5272
"SSP2_rcpNoC","CDD","dK/a",2008,"BGR",460.951
"SSP2_rcpNoC","CDD","dK/a",2008,"BRA",2002.39
"SSP2_rcpNoC","CDD","dK/a",2008,"CHN",992.734383125867
"SSP2_rcpNoC","CDD","dK/a",2008,"CYP",1443.48
"SSP2_rcpNoC","CDD","dK/a",2008,"CZE",139.588
"SSP2_rcpNoC","CDD","dK/a",2008,"DEU",123.765
"SSP2_rcpNoC","CDD","dK/a",2008,"DNK",35.559
"SSP2_rcpNoC","CDD","dK/a",2008,"ESP",569.296
"SSP2_rcpNoC","CDD","dK/a",2008,"EST",30
"SSP2_rcpNoC","CDD","dK/a",2008,"FIN",30
"SSP2_rcpNoC","CDD","dK/a",2008,"FRA",197.085
"SSP2_rcpNoC","CDD","dK/a",2008,"GBR",30
"SSP2_rcpNoC","CDD","dK/a",2008,"GRC",874.49
"SSP2_rcpNoC","CDD","dK/a",2008,"HRV",469.43
"SSP2_rcpNoC","CDD","dK/a",2008,"HUN",383.975
"SSP2_rcpNoC","CDD","dK/a",2008,"IND",3001.26
"SSP2_rcpNoC","CDD","dK/a",2008,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",2008,"ITA",566.362
"SSP2_rcpNoC","CDD","dK/a",2008,"JPN",743.042
"SSP2_rcpNoC","CDD","dK/a",2008,"LTU",66.7463
"SSP2_rcpNoC","CDD","dK/a",2008,"LUX",121.004
"SSP2_rcpNoC","CDD","dK/a",2008,"LVA",38.7222
"SSP2_rcpNoC","CDD","dK/a",2008,"MEX",1180.62
"SSP2_rcpNoC","CDD","dK/a",2008,"MIE",1662.94711195539
"SSP2_rcpNoC","CDD","dK/a",2008,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",2008,"NCD",1243.06216852861
"SSP2_rcpNoC","CDD","dK/a",2008,"NLD",71.8458
"SSP2_rcpNoC","CDD","dK/a",2008,"OAS",2640.19554573939
"SSP2_rcpNoC","CDD","dK/a",2008,"OCD",499.076818180557
"SSP2_rcpNoC","CDD","dK/a",2008,"POL",134.991
"SSP2_rcpNoC","CDD","dK/a",2008,"PRT",356.532
"SSP2_rcpNoC","CDD","dK/a",2008,"ROU",414.916
"SSP2_rcpNoC","CDD","dK/a",2008,"RUS",240.552
"SSP2_rcpNoC","CDD","dK/a",2008,"SVK",174.482
"SSP2_rcpNoC","CDD","dK/a",2008,"SVN",258.886
"SSP2_rcpNoC","CDD","dK/a",2008,"SWE",30
"SSP2_rcpNoC","CDD","dK/a",2008,"USA",812.119463957441
"SSP2_rcpNoC","CDD","dK/a",2008,"ZAF",807.192
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"AFR",2202.60105658298
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"AUT",37303.9100440513
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"BEL",34374.1810760529
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"BGR",11516.1897901894
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"BRA",9523.03326765236
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"CHN",6135.61353607811
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"CYP",24281.9199081908
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"CZE",23460.558975901
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"DEU",33552.9811411025
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"DNK",34844.9791912766
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"ESP",28567.7896128289
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"EST",18585.3202142155
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"FIN",34028.8089627737
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"FRA",31331.3416404755
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"GBR",34244.9337893297
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"GRC",27732.2195119723
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"HRV",16819.5294190541
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"HUN",17873.5699655496
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"IND",2833.17786885661
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"IRL",38311.289272907
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"ITA",28599.9207951336
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"JPN",32109.3408875969
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"LTU",17128.2499026726
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"LUX",79507.3790457004
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"LVA",15525.4393643722
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"MEX",13192.520328312
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"MIE",10354.1277221647
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"MLT",22410.5502973699
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"NCD",8493.26591545089
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"NLD",39331.4097136026
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"OAS",4776.64862183251
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"OCD",24414.0115780525
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"POL",16221.2000530793
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"PRT",21285.3199885566
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"ROU",11219.0795748992
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"RUS",14948.3405599179
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"SVK",20529.3895552096
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"SVN",27345.5906964954
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"SWE",35493.1396809121
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"USA",43091.6913504131
"SSP2_rcpNoC","gdppop","2005USD/capita",2008,"ZAF",9032.18590118699
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"AFR",0.00207544450935322
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"AUT",0.00028760832917143
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"BEL",0.00579235871784747
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"BGR",0.00511763914438309
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"BRA",0.0930407889289954
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"CHN",0.486132935869162
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"CYP",0.00116980633948339
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"CZE",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"DEU",0.00742497033179714
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"DNK",0.00244626151214979
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"ESP",0.106331138378436
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"EST",0.000587280814448436
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"FIN",0.00364312792024844
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"FRA",0.0575233933363173
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"GBR",0.0313211022051729
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"GRC",0.0019773939643936
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"HRV",0.00656111597836338
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"HUN",0
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"IND",0.179154262720458
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"IRL",0.00234636530341591
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"ITA",0.00869681336395517
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"JPN",0.311042008937567
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"LTU",0.00091331270134476
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"LUX",0.00038022939536747
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"LVA",0.000872241151956572
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"MEX",0.0721993567616777
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"MIE",0.272769993427911
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"MLT",0.000765633944223108
"SSP2_rcpNoC","space_cooling_fe","EJ/a",2008,"NCD",0.136665899397475
